TIMESTAMP,RECORD,Temp_Avg,RH_Avg,Temp_Std,RH_Std
2023/6/2 7:10,3926,10.7687,23.7736,0.02433531,2.402223
2023/6/2 7:15,3927,10.7521,21.1856,0.0342999,1.921016
2023/6/2 7:20,3928,10.7549,24.5896,0.01748399,1.851337
2023/6/2 7:25,3929,10.6837,21.0964,0.01526472,1.761494
2023/6/2 7:30,3930,10.7155,23.6802,0.02010602,2.924348
2023/6/2 7:35,3931,10.7043,23.2156,0.02695942,2.450942
2023/6/2 7:40,3932,10.6666,21.5547,0.04012532,2.48166
2023/6/2 7:45,3933,10.6761,24.6069,0.02068076,1.739307
2023/6/2 7:50,3934,10.6244,20.9159,0.01785598,1.414971
2023/6/2 7:55,3935,10.6256,24.0068,0.01777182,2.669981
2023/6/2 8:00,3936,10.6202,22.6602,0.02305109,2.359774
2023/6/2 8:05,3937,10.6357,22.2222,0.01292326,2.812539
2023/6/2 8:10,3938,10.6636,24.656,0.03034213,1.762053
2023/6/2 8:15,3939,10.6443,20.8049,0.02370246,1.356968
2023/6/2 8:20,3940,10.6407,24.1006,0.02745192,2.443742
2023/6/2 8:25,3941,10.6438,22.3567,0.01235971,2.263981
2023/6/2 8:30,3942,10.6259,22.3438,0.03140526,3.04285
2023/6/2 8:35,3943,10.613,24.3094,0.02278589,2.086014
2023/6/2 8:40,3944,10.5936,20.9735,0.02048018,1.398719
2023/6/2 8:45,3945,10.6244,24.2544,0.01688295,2.181381
2023/6/2 8:50,3946,10.6076,21.6994,0.01134185,2.109614
2023/6/2 8:55,3947,10.6218,22.9043,0.02455914,3.155369
2023/6/2 9:00,3948,10.5582,28.7831,0.03704254,15.82663
2023/6/2 9:05,3949,9.957999,56.25341,0.3247125,9.063311
2023/6/2 9:10,3950,9.3524,39.59541,0.09110692,7.043742
2023/6/2 9:15,3951,9.134601,33.4205,0.02091524,2.783192
2023/6/2 9:20,3952,9.082601,28.8116,0.030549,3.096232
2023/6/2 9:25,3953,9.074301,32.3606,0.01684071,2.764103
2023/6/2 9:30,3954,9.0516,28.2573,0.01334319,2.772202
2023/6/2 9:35,3955,9.089701,29.0167,0.01209179,4.158577
2023/6/2 9:40,3956,9.0972,31.0309,0.02832583,2.614125
2023/6/2 9:45,3957,9.1025,26.3661,0.02283075,1.785598
2023/6/2 9:50,3958,9.1404,29.5753,0.01544806,3.636139
2023/6/2 9:55,3959,9.1287,29.0602,0.02748477,3.238021
2023/6/2 10:00,3960,9.158701,26.46,0.0218955,2.705107
2023/6/2 10:05,3961,9.173,30.0284,0.02198207,2.622589
2023/6/2 10:10,3962,9.1675,27.0422,0.01592008,2.793177
2023/6/2 10:15,3963,9.2,27.432,0.03041371,3.969228
2023/6/2 10:20,3964,9.1869,29.7131,0.03068053,2.636747
2023/6/2 10:25,3965,9.1913,25.6737,0.01719322,1.701643
2023/6/2 10:30,3966,9.2252,28.9509,0.01983821,3.496853
2023/6/2 10:35,3967,9.1983,28.2303,0.01990984,3.20046
2023/6/2 10:40,3968,9.228701,26.2876,0.02118045,2.707578
2023/6/2 10:45,3969,9.2377,29.639,0.02614588,2.536251
2023/6/2 10:50,3970,9.231,26.7697,0.01289194,2.713995
2023/6/2 10:55,3971,9.2597,27.1765,0.01868733,3.702923
2023/6/2 11:00,3972,9.2602,29.5716,0.02408254,2.342524
2023/6/2 11:05,3973,9.2476,25.7618,0.02355934,1.881211
2023/6/2 11:10,3974,9.272799,28.1287,0.01912501,3.680065
2023/6/2 11:15,3975,9.261499,28.8795,0.02754745,2.921422
2023/6/2 11:20,3976,9.2743,25.2716,0.03082563,2.006572
2023/6/2 11:25,3977,9.277499,29.0331,0.01834822,2.80474
2023/6/2 11:30,3978,9.2624,26.4153,0.01352191,2.788724
2023/6/2 11:35,3979,9.282,26.8062,0.01998014,3.532368
2023/6/2 11:40,3980,9.715099,70.147,0.3984538,27.21843
2023/6/2 11:45,3981,10.3826,57.82481,0.03657386,7.241562
2023/6/2 11:50,3982,10.3573,36.1927,0.02970888,4.139441
2023/6/2 11:55,3983,10.2837,32.4552,0.04064487,4.493643
2023/6/2 12:00,3984,10.1829,30.0459,0.0142226,3.200608
2023/6/2 12:05,3985,10.1224,27.041,0.04387083,2.611236
2023/6/2 12:10,3986,10.0668,30.5713,0.022986,2.957761
2023/6/2 12:15,3987,9.986401,27.4637,0.02258837,3.049111
2023/6/2 12:20,3988,9.9561,27.4994,0.03082674,3.912925
2023/6/2 12:25,3989,9.901602,30.0805,0.01366868,2.419713
2023/6/2 12:30,3990,9.847101,25.9532,0.02565708,2.034079
2023/6/2 12:35,3991,9.818002,28.1344,0.01862814,3.818436
2023/6/2 12:40,3992,9.781501,29.1721,0.01233074,2.884326
2023/6/2 12:45,3993,9.736801,25.3962,0.02850539,1.772758
2023/6/2 12:50,3994,9.724001,28.7486,0.02094745,3.350319
2023/6/2 12:55,3995,9.6932,31.251,0.06150898,13.8264
2023/6/2 13:00,3996,10.241,76.85469,0.2854708,10.46287
2023/6/2 13:05,3997,10.7088,50.9284,0.02724632,10.78375
2023/6/2 13:10,3998,10.6312,36.6722,0.01698696,2.14975
2023/6/2 13:15,3999,10.521,28.7458,0.02841149,2.040638
2023/6/2 13:20,4000,10.4473,28.5811,0.040045,3.987551
2023/6/2 13:25,4001,10.3592,30.2956,0.01106173,2.385362
2023/6/2 13:30,4002,10.2545,25.8894,0.03369632,2.089597
2023/6/2 13:35,4003,10.1928,28.4912,0.03024164,3.899491
2023/6/2 13:40,4004,10.567,74.5659,0.222967,10.6331
2023/6/2 13:45,4005,11.0644,52.34159,0.02147672,6.741252
2023/6/2 13:50,4006,10.9853,33.0421,0.05084472,3.577405
2023/6/2 13:55,4007,10.8725,30.7198,0.04308659,4.083913
2023/6/2 14:00,4008,10.7366,29.2244,0.0261963,3.110693
2023/6/2 14:05,4009,10.6395,26.0092,0.04524652,2.207478
2023/6/2 14:10,4010,10.6454,47.0211,0.08284482,19.86164
2023/6/2 14:15,4011,11.0899,65.9202,0.2478675,14.09843
2023/6/2 14:20,4012,11.245,39.883,0.0438727,3.723175
2023/6/2 14:25,4013,11.1116,30.3757,0.06124905,4.931527
2023/6/2 14:30,4014,11.086,51.0649,0.1209934,22.37132
2023/6/2 14:35,4015,11.7159,65.6862,0.1840031,13.05105
2023/6/2 14:40,4016,11.7079,36.8857,0.05704104,3.818722
2023/6/2 14:45,4017,11.5452,30.2187,0.06124504,4.747887
2023/6/2 14:50,4018,11.3608,29.5499,0.03817542,2.194265
2023/6/2 14:55,4019,11.1921,25.9577,0.05162843,2.282488
2023/6/2 15:00,4020,11.0653,27.0669,0.05475231,3.733134
2023/6/2 15:05,4021,11.1819,60.0206,0.1195905,20.01619
2023/6/2 15:10,4022,11.7358,59.0393,0.05823528,11.72428
2023/6/2 15:15,4023,11.6291,32.8921,0.06182787,3.334056
2023/6/2 15:20,4024,11.4746,29.5403,0.05466859,4.175022
2023/6/2 15:25,4025,11.3012,28.9848,0.03177975,2.603519
2023/6/2 15:30,4026,11.1558,25.443,0.05517574,1.783997
2023/6/2 15:35,4027,11.0286,27.8316,0.03896444,3.630808
2023/6/2 15:40,4028,11.1582,62.33821,0.1122602,16.90817
2023/6/2 15:45,4029,11.6063,54.037,0.02603868,9.440318
2023/6/2 15:50,4030,11.4959,31.6695,0.06224691,3.629239
2023/6/2 15:55,4031,11.3564,29.6098,0.04803997,3.834269
2023/6/2 16:00,4032,11.1889,28.6227,0.02753336,2.991693
2023/6/2 16:05,4033,11.2196,50.9327,0.095568,20.90222
2023/6/2 16:10,4034,11.8124,59.8352,0.05667308,17.18383
2023/6/2 16:15,4035,11.7274,36.8736,0.04261728,4.457404
2023/6/2 16:20,4036,11.5403,29.246,0.04589993,2.480743
2023/6/2 16:25,4037,11.4216,30.6771,0.05884925,13.29876
2023/6/2 16:30,4038,11.7087,67.5843,0.2057493,9.398244
2023/6/2 16:35,4039,11.9734,44.5536,0.02208239,4.957129
2023/6/2 16:40,4040,11.7781,29.3378,0.05671241,1.554172
2023/6/2 16:45,4041,11.6251,27.7721,0.06413025,3.957952
2023/6/2 16:50,4042,11.4486,29.0691,0.03349987,2.351562
2023/6/2 16:55,4043,11.2873,24.9281,0.06086869,1.864239
2023/6/2 17:00,4044,11.3679,53.2504,0.1015218,18.1686
2023/6/2 17:05,4045,11.8236,61.4375,0.2169701,15.38959
2023/6/2 17:10,4046,11.8564,36.3908,0.04825602,2.335023
2023/6/2 17:15,4047,11.7041,28.7302,0.0704392,4.348877
2023/6/2 17:20,4048,11.553,29.4618,0.03071159,2.253065
2023/6/2 17:25,4049,11.3888,25.7249,0.04750111,2.442074
2023/6/2 17:30,4050,11.5674,59.5664,0.189792,20.28669
2023/6/2 17:35,4051,12.0472,52.0258,0.02515858,10.59279
2023/6/2 17:40,4052,11.8858,33.222,0.04457549,1.200085
2023/6/2 17:45,4053,11.736,27.0569,0.0619081,3.010341
2023/6/2 17:50,4054,11.5949,28.9307,0.03330296,2.798616
2023/6/2 17:55,4055,11.4355,26.6483,0.03428479,3.012781
2023/6/2 18:00,4056,11.3186,25.8971,0.05544208,3.207235
2023/6/2 18:05,4057,11.2005,28.8398,0.02156051,2.289698
2023/6/2 18:10,4058,11.0828,25.2982,0.04215644,2.425409
2023/6/2 18:15,4059,11.2581,55.6359,0.151124,19.06441
2023/6/2 18:20,4060,11.9085,64.0598,0.1089652,15.03413
2023/6/2 18:25,4061,11.841,36.1727,0.03551057,0.920492
2023/6/2 18:30,4062,11.702,27.8432,0.06359706,3.239426
2023/6/2 18:35,4063,11.5668,29.2744,0.03257546,2.814662
2023/6/2 18:40,4064,11.4169,26.7467,0.0286929,2.974057
2023/6/2 18:45,4065,11.3102,25.9987,0.05448617,3.273804
2023/6/2 18:50,4066,11.4885,58.836,0.09403419,17.82032
2023/6/2 18:55,4067,11.9144,60.33089,0.2378316,15.93948
2023/6/2 19:00,4068,12.0002,35.0309,0.05968712,3.86275
2023/6/2 19:05,4069,11.8677,29.377,0.05233754,4.433534
2023/6/2 19:10,4070,11.7119,28.8902,0.02968986,2.50842
2023/6/2 19:15,4071,11.5866,25.1919,0.048146,1.68395
2023/6/2 19:20,4072,11.5887,41.3558,0.1761217,22.06889
2023/6/2 19:25,4073,12.288,70.43419,0.160294,8.085638
2023/6/2 19:30,4074,12.6743,47.977,0.03230169,7.755916
2023/6/2 19:35,4075,12.6769,27.9355,0.01777883,2.944609
2023/6/2 19:40,4076,12.6886,25.3572,0.04862956,3.343513
2023/6/2 19:45,4077,12.5534,23.1278,0.01201012,2.597378
2023/6/2 19:50,4078,12.4719,21.312,0.0720479,2.488556
2023/6/2 19:55,4079,12.3712,24.4362,0.01626526,1.860834
2023/6/2 20:00,4080,12.2151,21.0838,0.03372675,1.77902
2023/6/2 20:05,4081,12.1525,23.2395,0.06009548,3.175666
2023/6/2 20:10,4082,11.9885,23.3758,0.01546768,2.774595
2023/6/2 20:15,4083,11.8549,21.4528,0.07868204,2.225961
2023/6/2 20:20,4084,11.7745,25.0761,0.01510133,1.826757
2023/6/2 20:25,4085,11.673,21.4938,0.03900254,1.756255
2023/6/2 20:30,4086,11.6414,24.0823,0.04291885,3.163365
2023/6/2 20:35,4087,11.4961,23.5678,0.01648923,2.785951
2023/6/2 20:40,4088,11.436,21.9212,0.05190767,2.751517
2023/6/2 20:45,4089,11.3562,25.3372,0.01317399,1.977336
2023/6/2 20:50,4090,11.2566,21.4763,0.02329894,1.376837
2023/6/2 20:55,4091,11.2354,25.2916,0.03876923,2.654827
2023/6/2 21:00,4092,11.1421,22.8068,0.01349394,2.459588
2023/6/2 21:05,4093,11.1313,23.5704,0.05213261,3.269493
2023/6/2 21:10,4094,11.0655,25.4298,0.01245997,2.445761
2023/6/2 21:15,4095,10.9769,21.6684,0.05108101,1.693305
2023/6/2 21:20,4096,10.9717,25.8882,0.02012487,1.985081
2023/6/2 21:25,4097,10.8775,21.9472,0.03095547,1.91708
2023/6/2 21:30,4098,10.8845,24.8657,0.02813624,3.208522
2023/6/2 21:35,4099,10.8382,24.1155,0.01536119,2.746795
2023/6/2 21:40,4100,10.8282,22.9593,0.04014673,3.029722
2023/6/2 21:45,4101,10.803,25.9638,0.03040063,2.164579
2023/6/2 21:50,4102,10.7553,21.6897,0.04124828,1.464883
2023/6/2 21:55,4103,10.7757,26.0088,0.02817817,2.185171
2023/6/2 22:00,4104,10.6694,22.8033,0.0237792,2.10113
2023/6/2 22:05,4105,10.6958,24.6652,0.04084084,3.425402
2023/6/2 22:10,4106,10.647,24.8503,0.02830901,2.790465
2023/6/2 22:15,4107,10.6594,22.9596,0.05276578,2.846994
2023/6/2 22:20,4108,10.6386,26.3362,0.02998717,2.075943
2023/6/2 22:25,4109,10.6058,21.8014,0.02390303,1.395467
2023/6/2 22:30,4110,10.6393,26.3963,0.02390825,2.217636
2023/6/2 22:35,4111,10.5866,22.2405,0.01634135,2.015864
2023/6/2 22:40,4112,10.612,25.0634,0.03204664,3.30176
2023/6/2 22:45,4113,10.5254,24.0616,0.01843507,2.747042
2023/6/2 22:50,4114,10.5462,23.6845,0.02885771,3.252572
2023/6/2 22:55,4115,10.5363,26.1961,0.02563233,2.402981
2023/6/2 23:00,4116,10.5053,22.0397,0.04707254,1.689353
2023/6/2 23:05,4117,10.5147,26.6488,0.02719602,1.927259
2023/6/2 23:10,4118,10.4825,22.0256,0.01541584,1.64773
2023/6/2 23:15,4119,10.5033,25.9111,0.0366419,2.852102
2023/6/2 23:20,4120,10.4528,23.4853,0.0165094,2.46614
2023/6/2 23:25,4121,10.4836,24.5366,0.04053957,3.552392
2023/6/2 23:30,4122,10.4542,25.391,0.03253239,2.728992
2023/6/2 23:35,4123,10.4602,22.8435,0.04370522,2.346
2023/6/2 23:40,4124,10.4442,26.7331,0.02850519,1.872819
2023/6/2 23:45,4125,10.4066,22.0317,0.02210965,1.395935
2023/6/2 23:50,4126,10.4247,26.3387,0.01912589,2.560159
2023/6/2 23:55,4127,10.3753,22.8673,0.01199196,2.226817
2023/6/7 0:00,5280,11.1637,20.1658,0.02721404,1.589499
2023/6/7 0:05,5281,11.1672,22.7101,0.05771285,2.577877
2023/6/7 0:10,5282,11.1333,21.0509,0.04299768,1.877837
2023/6/7 0:15,5283,11.1359,21.7268,0.04443053,2.932703
2023/6/7 0:20,5284,11.1487,21.8074,0.03727464,2.086443
2023/6/7 0:25,5285,11.11,20.904,0.05138279,2.724478
2023/6/7 0:30,5286,11.1555,22.6333,0.02190983,2.130015
2023/6/7 0:35,5287,11.13,20.3271,0.03334368,2.076921
2023/6/7 0:40,5288,11.1601,23.3708,0.01151906,1.79815
2023/6/7 0:45,5289,11.1009,19.8039,0.04216736,1.300058
2023/6/7 0:50,5290,11.1386,23.7509,0.01803446,1.417252
2023/6/7 0:55,5291,11.1089,20.1066,0.03145628,1.057779
2023/6/7 1:00,5292,11.1581,23.4608,0.0315672,2.000665
2023/6/7 1:05,5293,11.1406,20.2899,0.01971367,1.606658
2023/6/7 1:10,5294,11.1537,22.7147,0.01670953,2.583321
2023/6/7 1:15,5295,11.1395,21.2396,0.01593255,1.979527
2023/6/7 1:20,5296,11.1066,21.8375,0.04779584,2.906188
2023/6/7 1:25,5297,11.1291,22.1547,0.025762,2.147457
2023/6/7 1:30,5298,11.1129,21.116,0.04488086,2.473053
2023/6/7 1:35,5299,11.0948,23.4938,0.03200888,1.887939
2023/6/7 1:40,5300,11.0642,20.1024,0.02569765,1.505669
2023/6/7 1:45,5301,11.1376,23.6929,0.0211951,1.475276
2023/6/7 1:50,5302,11.0763,19.6383,0.03347869,0.9850262
2023/6/7 1:55,5303,11.1191,23.5929,0.01833265,1.633607
2023/6/7 2:00,5304,11.0838,20.0168,0.0280886,1.32062
2023/6/7 2:05,5305,11.1131,23.2825,0.02251409,2.288226
2023/6/7 2:10,5306,11.0695,20.3892,0.04131181,1.682969
2023/6/7 2:15,5307,11.1003,22.593,0.05958029,2.629342
2023/6/7 2:20,5308,11.0785,21.3707,0.03389191,1.967008
2023/6/7 2:25,5309,11.0989,21.7789,0.01607786,2.822609
2023/6/7 2:30,5310,11.1121,22.6098,0.0132774,2.133528
2023/6/7 2:35,5311,11.075,20.6562,0.03340678,2.393965
2023/6/7 2:40,5312,11.081,23.2982,0.02722154,1.921527
2023/6/7 2:45,5313,11.0059,20.0548,0.03282204,1.609922
2023/6/7 2:50,5314,11.06,23.7127,0.01350551,1.510047
2023/6/7 2:55,5315,10.9965,20.0151,0.0338001,0.9972431
2023/6/7 3:00,5316,11.0794,23.7378,0.01916372,1.692971
2023/6/7 3:05,5317,11.0218,20.2501,0.02005876,1.404421
2023/6/7 3:10,5318,11.0545,23.1681,0.03991316,2.426054
2023/6/7 3:15,5319,11.0376,20.7543,0.0296452,1.806211
2023/6/7 3:20,5320,11.0401,22.4783,0.03921335,2.805656
2023/6/7 3:25,5321,11.0175,21.7157,0.01802909,2.038978
2023/6/7 3:30,5322,11.0046,21.6767,0.04773084,2.874861
2023/6/7 3:35,5323,11.0289,22.5527,0.03562429,2.110036
2023/6/7 3:40,5324,11.0187,20.8533,0.0360945,2.494927
2023/6/7 3:45,5325,11.0538,23.2363,0.01661807,2.001849
2023/6/7 3:50,5326,11.037,20.3519,0.02164715,1.763312
2023/6/7 3:55,5327,11.0558,23.8322,0.01181348,1.522372
2023/6/7 4:00,5328,11.0003,19.8796,0.03498301,1.095209
2023/6/7 4:05,5329,11.0388,23.7559,0.0346982,1.552998
2023/6/7 4:10,5330,10.9584,19.7382,0.02614637,1.226729
2023/6/7 4:15,5331,11.0237,23.4977,0.03309985,1.934007
2023/6/7 4:20,5332,10.9799,20.3393,0.02709783,1.538998
2023/6/7 4:25,5333,11.0157,23.0947,0.02282993,2.475811
2023/6/7 4:30,5334,11.0232,20.8409,0.02247123,1.854553
2023/6/7 4:35,5335,11.0089,22.5394,0.02979083,2.793042
2023/6/7 4:40,5336,10.9698,21.8218,0.02669757,1.975719
2023/6/7 4:45,5337,10.9505,21.8746,0.04339178,2.771512
2023/6/7 4:50,5338,10.9641,22.9156,0.02069513,2.115892
2023/6/7 4:55,5339,10.9317,20.9616,0.03188435,2.510208
2023/6/7 5:00,5340,10.9545,23.3688,0.02238413,1.985493
2023/6/7 5:05,5341,10.8912,20.3102,0.02614871,1.740344
2023/6/7 5:10,5342,10.9395,23.9753,0.01694257,1.699154
2023/6/7 5:15,5343,10.9127,20.2797,0.01912102,1.193119
2023/6/7 5:20,5344,10.9374,24.1547,0.0201999,1.48328
2023/6/7 5:25,5345,10.8768,20.1337,0.03485635,1.092048
2023/6/7 5:30,5346,10.9407,23.8544,0.02179466,1.931756
2023/6/7 5:35,5347,10.8675,20.3963,0.0340801,1.441821
2023/6/7 5:40,5348,10.9336,23.3441,0.02843661,2.39282
2023/6/7 5:45,5349,10.8946,20.6323,0.01703051,1.775112
2023/6/7 5:50,5350,10.9027,22.9495,0.03624655,2.704975
2023/6/7 5:55,5351,10.87,21.2859,0.02007977,1.929859
2023/6/7 6:00,5352,10.8539,22.4751,0.04383032,2.933022
2023/6/7 6:05,5353,10.8767,22.0823,0.03009341,2.033009
2023/6/7 6:10,5354,10.8769,21.6463,0.0312809,2.918238
2023/6/7 6:15,5355,10.8991,22.6555,0.02882852,2.128041
2023/6/7 6:20,5356,10.869,21.1905,0.04184264,2.539025
2023/6/7 6:25,5357,10.9045,23.5023,0.03053594,2.018688
2023/6/7 6:30,5358,10.8574,20.4216,0.04272053,1.922448
2023/6/7 6:35,5359,10.9056,23.8133,0.01752838,1.790822
2023/6/7 6:40,5360,10.8425,20.1684,0.03744953,1.362744
2023/6/7 6:45,5361,10.8733,24.1661,0.02499215,1.519228
2023/6/7 6:50,5362,10.7507,20.0222,0.03208124,1.021911
2023/6/7 6:55,5363,10.8257,24.2045,0.02184967,1.441729
2023/6/7 7:00,5364,10.8134,20.0859,0.02102008,1.141273
2023/6/7 7:05,5365,10.8574,23.8579,0.02786493,1.831217
2023/6/7 7:10,5366,10.8058,20.8884,0.02775542,1.544209
2023/6/7 7:15,5367,10.8406,26.7035,0.0314014,8.628859
2023/6/7 7:20,5368,10.9331,44.9301,0.03184786,6.72164
2023/6/7 7:25,5369,10.9345,27.1741,0.03633238,4.991781
2023/6/7 7:30,5370,10.9346,26.3219,0.02192795,2.076905
2023/6/7 7:35,5371,10.9297,22.3988,0.02316489,2.669287
2023/6/7 7:40,5372,10.9462,25.2422,0.01845945,1.98483
2023/6/7 7:45,5373,10.8652,21.1369,0.02729769,1.543015
2023/6/7 7:50,5374,10.935,25.124,0.02025319,1.659376
2023/6/7 7:55,5375,10.8616,20.4272,0.02595061,1.101744
2023/6/7 8:00,5376,10.9233,24.9103,0.02910673,1.571544
2023/6/7 8:05,5377,10.8645,20.3105,0.03145552,1.022019
2023/6/7 8:10,5378,10.9204,24.6483,0.02094849,1.714046
2023/6/7 8:15,5379,10.8578,20.3925,0.03958749,1.214667
2023/6/7 8:20,5380,10.9106,24.2834,0.02515246,2.089724
2023/6/7 8:25,5381,10.8477,20.8533,0.03050266,1.530459
2023/6/7 8:30,5382,10.88,23.6354,0.04839655,2.541844
2023/6/7 8:35,5383,10.8681,21.1874,0.01549475,1.854797
2023/6/7 8:40,5384,10.8907,23.1812,0.02934295,2.848359
2023/6/7 8:45,5385,10.9193,21.7548,0.01373364,1.960451
2023/6/7 8:50,5386,10.8589,22.4864,0.06345306,3.044272
2023/6/7 8:55,5387,10.8474,22.1995,0.03714349,2.073528
2023/6/7 9:00,5388,10.8421,21.9857,0.04660777,2.832664
2023/6/7 9:05,5389,10.8512,23.148,0.02985575,2.088932
2023/6/7 9:10,5390,10.8343,21.1101,0.03494294,2.456427
