TIMESTAMP,Temp_Avg,RH_Avg
2024/3/2 6:05,55.18403366,10.33694071
2024/3/2 6:10,55.16454801,10.4034757
2024/3/2 6:15,55.09932808,10.37641434
2024/3/2 6:20,55.1727606,10.41462931
2024/3/2 6:25,55.20471304,10.35005997
2024/3/2 6:30,55.18190533,10.40439733
2024/3/2 6:35,55.23344374,10.37685513
2024/3/2 6:40,55.19699818,10.37462526
2024/3/2 6:45,55.17824348,10.326981
2024/3/2 6:50,55.19466264,10.37573253
2024/3/2 6:55,55.22969641,10.40421083
2024/3/2 7:00,55.17110288,10.36481595
2024/3/2 7:05,55.15661939,10.3714428
2024/3/2 7:10,55.12704151,10.37225548
2024/3/2 7:15,55.14523485,10.39695423
2024/3/2 7:20,55.16588471,10.336528
2024/3/2 7:25,55.16061949,10.37068667
2024/3/2 7:30,55.22763674,10.37397289
2024/3/2 7:35,55.19458431,10.38721737
2024/3/2 7:40,55.1617674,10.32677993
2024/3/2 7:45,55.08741471,10.36435684
2024/3/2 7:50,54.69731211,10.36885795
2024/3/2 7:55,54.7373672,10.37486523
2024/3/2 8:00,54.65316127,10.32677993
2024/3/2 8:05,54.69633063,10.38869395
2024/3/2 8:10,54.70905251,10.45125688
2024/3/2 8:15,54.65634875,10.37407415
2024/3/2 8:20,54.83207391,10.326981
2024/3/2 8:25,55.1262222,10.39505722
2024/3/2 8:30,55.13426045,10.36947849
2024/3/2 8:35,55.06878486,10.41462931
2024/3/2 8:40,55.21743099,10.35633382
2024/3/2 8:45,55.18901775,10.36947849
2024/3/2 8:50,55.07909417,10.39443111
2024/3/2 8:55,55.18102711,10.35626459
2024/3/2 9:00,55.1479216,10.37638209
2024/3/2 9:05,55.22536563,10.44089624
2024/3/2 9:10,55.17985903,10.40296872
2024/3/2 9:15,55.17080194,10.3302878
2024/3/2 9:20,55.25599574,10.37746743
2024/3/2 9:25,55.221104,10.46965562
2024/3/2 9:30,55.17588348,10.40364179
2024/3/2 9:35,55.2153289,10.3424729
2024/3/2 9:40,54.82435109,10.40958726
2024/3/2 9:45,55.0788079,10.3896127
2024/3/2 9:50,55.29087752,10.38696101
2024/3/2 9:55,54.94457054,10.42409894
2024/3/2 10:00,55.13533601,10.39352015
2024/3/2 10:05,55.20017948,10.42097388
2024/3/2 10:10,54.7188165,10.34349152
2024/3/2 10:15,55.12571334,10.43298253
2024/3/2 10:20,55.1392614,10.39605267
2024/3/2 10:25,55.2089286,10.37720345
2024/3/2 10:30,55.1961182,10.35008872
2024/3/2 10:35,55.07310389,10.40445234
2024/3/2 10:40,55.0662826,10.43193574
2024/3/2 10:45,55.2909815,10.33632221
2024/3/2 10:50,55.09982109,10.34901362
2024/3/2 10:55,55.16586012,10.38567486
2024/3/2 11:00,55.19897087,10.34828283
2024/3/2 11:05,55.14047096,10.2387352
2024/3/2 11:10,55.14539592,10.34497364
2024/3/2 11:15,55.18087584,10.37678096
2024/3/2 11:20,55.11513411,10.37608211
2024/3/2 11:25,55.2225129,10.23118291
2024/3/2 11:30,55.10763005,10.33391986
2024/3/2 11:35,54.99537317,10.21353306
2024/3/2 11:40,54.96611133,10.19121368
2024/3/2 11:45,54.88158165,10.13970708
2024/3/2 11:50,54.85432181,10.15497718
2024/3/2 11:55,55.22123459,10.15324479
2024/3/2 12:00,55.24817506,10.13980895
2024/3/2 12:05,55.29604763,10.16272465
2024/3/2 12:10,54.86343616,10.13297993
2024/3/2 12:15,55.15025901,10.1436658
2024/3/2 12:20,55.0942447,10.10626679
2024/3/2 12:25,55.10958467,10.18213105
2024/3/2 12:30,55.12014243,10.18715493
2024/3/2 12:35,55.19853498,10.34836076
2024/3/2 12:40,55.09225471,10.15529858
2024/3/2 12:45,55.14955568,10.14087729
2024/3/2 12:50,55.18304031,10.14785569
2024/3/2 12:55,55.13043246,10.22446988
2024/3/2 13:00,55.15595023,10.1406318
2024/3/2 13:05,55.15376317,10.16853321
2024/3/2 13:10,55.16131236,10.14809341
2024/3/2 13:15,55.19343913,10.3244659
2024/3/2 13:20,55.15782326,10.14738169
2024/3/2 13:25,55.16191708,10.14598115
2024/3/2 13:30,55.16387878,10.69730784
2024/3/2 13:35,55.09860256,10.7841488
2024/3/2 13:40,55.13175601,10.77088021
2024/3/2 13:45,55.08067606,10.39060522
2024/3/2 13:50,54.6369336,11.02240252
2024/3/2 13:55,55.25928013,10.49129295
2024/3/2 14:00,55.18439988,10.33986302
2024/3/2 14:05,55.2659883,10.3157087
2024/3/2 14:10,55.0902877,10.42172422
2024/3/2 14:15,54.89704076,10.65495731
2024/3/2 14:20,55.01581936,10.70350585
2024/3/2 14:25,55.0036788,10.82177958
2024/3/2 14:30,54.96635862,10.87202823
2024/3/2 14:35,54.94380872,11.26913255
2024/3/2 14:40,54.91930688,11.37556498
2024/3/2 14:45,54.76291932,11.75710172
2024/3/2 14:50,53.96060554,11.23603595
2024/3/2 14:55,54.04480184,10.97563253
2024/3/2 15:00,54.756143,10.95880485
2024/3/2 15:05,54.8872834,10.93743583
2024/3/2 15:10,54.87345667,10.87497648
2024/3/2 15:15,54.83332442,11.25816604
2024/3/2 15:20,54.6543367,11.09130961
2024/3/2 15:25,53.21707598,12.17431633
2024/3/2 15:30,53.09398918,11.80725962
2024/3/2 15:35,53.19496863,11.88803567
2024/3/2 15:40,52.85796481,13.3964915
2024/3/2 15:45,53.03739497,13.19317328
2024/3/2 15:50,53.00396881,13.75088758
2024/3/2 15:55,53.1969699,13.10258852
2024/3/2 16:00,53.22077806,12.84974554
2024/3/2 16:05,53.68027894,13.71897015
2024/3/2 16:10,53.96636048,13.35571733
2024/3/2 16:15,53.97356609,13.46493714
2024/3/2 16:20,53.59176222,11.91813863
2024/3/2 16:25,52.88005384,11.8966519
2024/3/2 16:30,52.87684819,11.93768684
2024/3/2 16:35,53.29677939,12.03446471
2024/3/2 16:40,52.74163127,12.02387728
2024/3/2 16:45,52.94172966,12.36221793
2024/3/2 16:50,54.20297261,11.89604621
2024/3/2 16:55,54.29443586,12.75902445
2024/3/2 17:00,54.32257429,12.81261834
2024/3/2 17:05,54.439522,11.92922102
2024/3/2 17:10,53.32054902,11.86515603
2024/3/2 17:15,53.75670628,11.84592198
2024/3/2 17:20,54.09822945,11.86986107
2024/3/2 17:25,54.7202445,11.87873472
2024/3/2 17:30,54.75022112,11.77404228
2024/3/2 17:35,54.70541489,12.7885129
2024/3/2 17:40,54.57763099,11.85434106
2024/3/2 17:45,52.82784917,11.82613083
2024/3/2 17:50,55.05484118,11.15749687
2024/3/2 17:55,55.2944055,10.14425673
2024/3/2 18:00,55.3136941,10.04036036
2024/3/2 18:05,55.32145455,10.50425856
2024/3/2 18:10,51.02983259,12.78845083
2024/3/2 18:15,49.10939474,14.90818407
2024/3/2 18:20,49.43769716,15.03232433
2024/3/2 18:25,49.26055882,16.10544761
2024/3/2 18:30,52.04449127,15.87496734
2024/3/2 18:35,52.07555962,16.1512479
2024/3/2 18:40,52.18004619,17.17782125
2024/3/2 18:45,52.10368685,17.15564993
2024/3/2 18:50,51.91110184,16.11393759
2024/3/2 18:55,51.90747231,16.71531375
2024/3/2 19:00,52.01477245,16.29542896
2024/3/2 19:05,52.0589038,16.22937352
2024/3/2 19:10,52.45325599,16.23799656
2024/3/2 19:15,52.62912173,17.2913738
2024/3/2 19:20,52.86678177,16.05858869
2024/3/2 19:25,52.86678177,16.05848098
2024/3/2 19:30,52.86664874,17.12643741
2024/3/2 19:35,52.90090913,16.08392611
2024/3/2 19:40,52.90268393,16.07445609
2024/3/2 19:45,52.9031833,16.69151179
2024/3/2 19:50,52.90244278,16.29908384
2024/3/2 19:55,53.05916256,16.37042786
2024/3/2 20:00,53.2095952,16.32901509
2024/3/2 20:05,53.37875584,16.26383502
2024/3/2 20:10,53.4870813,16.68411207
2024/3/2 20:15,53.42962702,15.99293982
2024/3/2 20:20,53.43115883,15.9578785
2024/3/2 20:25,54.05991339,16.68926248
2024/3/2 20:30,54.08505515,16.29925372
2024/3/2 20:35,54.09626078,15.98726051
2024/3/2 20:40,54.10464187,16.7352757
2024/3/2 20:45,54.10460039,16.39368775
2024/3/2 20:50,54.10661031,16.07138694
2024/3/2 20:55,54.10619455,16.6967695
2024/3/2 21:00,54.10672707,16.472343
2024/3/2 21:05,54.10562362,16.2187605
2024/3/2 21:10,54.10549178,16.77761947
2024/3/2 21:15,54.10498761,16.25950424
2024/3/2 21:20,54.10496941,16.16083724
2024/3/2 21:25,54.10495261,16.68748753
2024/3/2 21:30,54.10723207,16.16649167
2024/3/2 21:35,54.11190727,15.96015224
2024/3/2 21:40,54.11391273,16.75735597
2024/3/2 21:45,54.11329731,16.17404179
2024/3/2 21:50,54.11338596,16.01710247
2024/3/2 21:55,54.11422665,16.64965833
2024/3/2 22:00,54.11735525,16.15146555
2024/3/2 22:05,54.1172096,16.17097223
2024/3/2 22:10,54.06584974,16.92747989
2024/3/2 22:15,54.07439252,16.21864207
2024/3/2 22:20,54.12846816,16.16973154
2024/3/2 22:25,54.13180741,16.88134833
2024/3/2 22:30,54.13356092,16.14691021
2024/3/2 22:35,54.13352622,16.11884747
2024/3/2 22:40,54.13367056,16.80661041
2024/3/2 22:45,54.13634465,16.32351118
2024/3/2 22:50,54.13685283,16.34557815
2024/3/2 22:55,54.13685283,16.86554109
2024/3/2 23:00,54.13581788,16.33821695
2024/3/2 23:05,54.13500455,16.39192995
2024/3/2 23:10,54.14153483,16.82855455
2024/3/2 23:15,54.14056953,16.17071054
2024/3/2 23:20,54.1444554,16.33955383
2024/3/2 23:25,54.143363,16.82132676
2024/3/2 23:30,54.14410627,16.34027874
2024/3/2 23:35,54.14567446,16.25989595
2024/3/2 23:40,54.14789028,16.95919783
2024/3/2 23:45,54.1479131,16.06776067
2024/3/2 23:50,54.14762079,16.16165955
2024/3/2 23:55,54.14779189,16.84620214
2024/3/9 0:00,55.30886535,50.34666586
2024/3/9 0:05,55.30877526,50.18715321
2024/3/9 0:10,55.25073788,47.78411241
2024/3/9 0:15,55.27872898,52.67336599
2024/3/9 0:20,55.2983799,47.58973449
2024/3/9 0:25,55.30326604,49.99856244
2024/3/9 0:30,55.32610542,50.93245743
2024/3/9 0:35,55.29799463,48.44391575
2024/3/9 0:40,55.32573436,51.28870751
2024/3/9 0:45,55.29159717,49.04126286
2024/3/9 0:50,55.24503114,48.14853737
2024/3/9 0:55,55.32528828,50.62357244
2024/3/9 1:00,55.28976541,47.50958432
2024/3/9 1:05,55.27830108,50.23771803
2024/3/9 1:10,55.29433441,48.44067828
2024/3/9 1:15,55.24663273,46.50516316
2024/3/9 1:20,55.3175297,48.89707083
2024/3/9 1:25,55.30062708,46.50652941
2024/3/9 1:30,55.30530621,46.27450947
2024/3/9 1:35,55.31573741,47.50595383
2024/3/9 1:40,55.30082094,46.13807715
2024/3/9 1:45,55.31772103,47.67642756
2024/3/9 1:50,55.28438285,48.14116869
2024/3/9 1:55,55.27868463,47.00864381
2024/3/9 2:00,55.31435446,49.17753632
2024/3/9 2:05,55.29747176,32.22865074
2024/3/9 2:10,55.3122277,47.47661264
2024/3/9 2:15,55.28870697,48.15336338
2024/3/9 2:20,55.28099144,31.32031894
2024/3/9 2:25,55.31149797,47.94683358
2024/3/9 2:30,55.27933836,30.55034594
2024/3/9 2:35,55.30040791,44.09100653
2024/3/9 2:40,55.30839819,45.3545575
2024/3/9 2:45,55.28544999,20.7790463
2024/3/9 2:50,55.30056948,37.29132573
2024/3/9 2:55,55.26877303,22.54721867
2024/3/9 3:00,55.27061163,20.46323901
2024/3/9 3:05,55.29996966,39.85163315
2024/3/9 3:10,55.28462093,21.74154973
2024/3/9 3:15,55.29980627,27.22244093
2024/3/9 3:20,55.27750815,24.54811669
2024/3/9 3:25,55.27182933,20.43958821
2024/3/9 3:30,55.24597934,30.94865465
2024/3/9 3:35,55.23212551,20.92892133
2024/3/9 3:40,55.23352983,19.04179933
2024/3/9 3:45,55.29167835,23.19924548
2024/3/9 3:50,55.27785812,20.59381157
2024/3/9 3:55,55.29015789,21.65523166
2024/3/9 4:00,55.2593513,20.64863228
2024/3/9 4:05,55.25832154,18.45067222
2024/3/9 4:10,55.28948539,18.69130933
2024/3/9 4:15,55.27575285,20.14866879
2024/3/9 4:20,55.28831663,18.35864213
2024/3/9 4:25,55.25757667,18.52895474
2024/3/9 4:30,55.25896375,15.48233821
2024/3/9 4:35,55.28942482,13.09318179
2024/3/9 4:40,55.27680886,13.00114177
2024/3/9 4:45,55.27827086,12.26816937
2024/3/9 4:50,55.2778995,12.23774435
2024/3/9 4:55,55.27304109,12.12072584
2024/3/9 5:00,55.28712508,11.90660662
2024/3/9 5:05,55.27939037,11.76727008
2024/3/9 5:10,55.28323673,11.80037237
2024/3/9 5:15,55.29273218,11.85309846
2024/3/9 5:20,55.27901092,12.50253978
2024/3/9 5:25,55.29181213,11.90310217
2024/3/9 5:30,55.26247542,11.96135948
2024/3/9 5:35,55.25932099,11.79107111
2024/3/9 5:40,55.28984844,11.7548697
2024/3/9 5:45,55.28228426,11.74631499
2024/3/9 5:50,55.29064848,11.87277264
2024/3/9 5:55,55.25883778,11.7104084
2024/3/9 6:00,55.26905243,12.28991936
2024/3/9 6:05,55.29787452,11.75607184
2024/3/9 6:10,55.27928232,11.72522751
2024/3/9 6:15,55.29203493,11.82332249
2024/3/9 6:20,55.28889232,11.76446471
2024/3/9 6:25,55.29456389,11.81117365
2024/3/9 6:30,55.31298345,11.8192207
2024/3/9 6:35,55.29469285,11.71281152
2024/3/9 6:40,55.28092327,12.45384242
2024/3/9 6:45,55.31521694,11.75963431
2024/3/9 6:50,55.30419221,11.69077327
2024/3/9 6:55,55.18188425,11.9542899
2024/3/9 7:00,55.29187784,11.72730634
2024/3/9 7:05,55.27935904,11.88511782
2024/3/9 7:10,55.18145507,11.83854529
2024/3/9 7:15,55.2977387,11.67679281
2024/3/9 7:20,55.17369746,12.31051391
2024/3/9 7:25,55.17806038,11.73570173
2024/3/9 7:30,55.17300903,11.71510715
2024/3/9 7:35,55.18189172,11.82776242
2024/3/9 7:40,55.28529665,11.68935279
2024/3/9 7:45,55.16105829,12.01598023
2024/3/9 7:50,55.18754996,11.75509099
2024/3/9 7:55,55.17427249,11.65437828
2024/3/9 8:00,55.18216914,12.02656925
2024/3/9 8:05,55.22700441,11.71010073
2024/3/9 8:10,55.16981621,11.77404578
2024/3/9 8:15,55.19022552,11.81179179
2024/3/9 8:20,55.18108096,11.76679909
2024/3/9 8:25,55.30621265,12.29845265
2024/3/9 8:30,55.30695426,11.75475612
2024/3/9 8:35,55.18297807,11.67359276
2024/3/9 8:40,55.3129538,11.83848851
2024/3/9 8:45,55.23185457,11.6950826
2024/3/9 8:50,55.28670211,11.82658163
2024/3/9 8:55,55.19203007,11.81102619
2024/3/9 9:00,55.18314541,11.74854651
2024/3/9 9:05,55.31535105,12.04415558
2024/3/9 9:10,55.17374447,11.71772979
2024/3/9 9:15,55.29494478,11.75069614
2024/3/9 9:20,55.19216283,11.81748329
2024/3/9 9:25,55.18340809,11.66839848
2024/3/9 9:30,55.18363532,11.89197265
2024/3/9 9:35,55.18457551,11.73339427
2024/3/9 9:40,55.24526817,11.72898632
2024/3/9 9:45,55.13998643,12.14723586
2024/3/9 9:50,55.17401494,11.65210349
2024/3/9 9:55,55.17489092,11.69953971
2024/3/9 10:00,55.19454996,12.06715899
2024/3/9 10:05,55.18552527,11.89294962
2024/3/9 10:10,55.32192149,12.63508836
2024/3/9 10:15,55.28856075,11.9611271
2024/3/9 10:20,55.28898374,11.91233541
2024/3/9 10:25,55.31515439,12.09240712
2024/3/9 10:30,55.30012784,11.84215199
2024/3/9 10:35,55.30857505,12.08311857
2024/3/9 10:40,55.32725153,11.88418757
2024/3/9 10:45,55.30218697,11.77365026
2024/3/9 10:50,55.2878376,12.35175363
2024/3/9 10:55,55.25043994,11.72350974
2024/3/9 11:00,55.16230226,11.81643877
2024/3/9 11:05,55.24066645,12.03923334
2024/3/9 11:10,55.21581178,11.79783872
2024/3/9 11:15,55.24312488,12.10122355
2024/3/9 11:20,55.21053068,11.87612389
2024/3/9 11:25,55.21218188,11.68543529
2024/3/9 11:30,55.09810075,12.54020346
2024/3/9 11:35,55.07734614,11.87098244
2024/3/9 11:40,55.13732697,11.71670079
2024/3/9 11:45,55.07253863,11.90658365
2024/3/9 11:50,55.0022671,11.89192787
2024/3/9 11:55,55.02849111,12.32769883
2024/3/9 12:00,54.94872569,11.88666166
2024/3/9 12:05,55.28137004,11.65968399
2024/3/9 12:10,55.31651324,12.66956065
2024/3/9 12:15,55.29682039,11.6090809
2024/3/9 12:20,55.31179439,11.84580631
2024/3/9 12:25,55.32007342,11.4852375
2024/3/9 12:30,55.01216933,11.78531752
2024/3/9 12:35,55.29253096,11.49005174
2024/3/9 12:40,55.31031014,11.4662902
2024/3/9 12:45,55.31885295,12.6019457
2024/3/9 12:50,55.34234572,11.82859647
2024/3/9 12:55,55.32281984,11.55915978
2024/3/9 13:00,55.30708494,11.57261791
2024/3/9 13:05,55.37311411,11.67772531
2024/3/9 13:10,55.35548789,11.96110897
2024/3/9 13:15,55.38677045,11.87046969
2024/3/9 13:20,55.35865181,11.8341345
2024/3/9 13:25,55.37581138,12.14578952
2024/3/9 13:30,55.37628495,11.50520129
2024/3/9 13:35,55.2569378,11.76494517
2024/3/9 13:40,55.37562471,12.10649396
2024/3/9 13:45,55.28900557,11.41908378
2024/3/9 13:50,55.29021938,11.58151364
2024/3/9 13:55,55.27384484,11.69059174
2024/3/9 14:00,55.29127038,11.80787209
2024/3/9 14:05,55.37924028,11.65747622
2024/3/9 14:10,55.38259202,11.43865331
2024/3/9 14:15,55.29627168,11.47839486
2024/3/9 14:20,55.2859163,11.42949015
2024/3/9 14:25,55.2896928,11.41793017
2024/3/9 14:30,55.30644949,11.53029986
2024/3/9 14:35,55.31400629,11.40531565
2024/3/9 14:40,55.06002809,11.78898414
2024/3/9 14:45,55.17434891,12.7477799
2024/3/9 14:50,55.16908271,11.57324131
2024/3/9 14:55,55.20300394,11.49670274
2024/3/9 15:00,55.20888706,11.39195583
2024/3/9 15:05,55.19559262,11.38961904
2024/3/9 15:10,55.20732915,11.23825321
2024/3/9 15:15,55.20642124,11.17172423
2024/3/9 15:20,55.1951188,11.24666851
2024/3/9 15:25,55.17566311,11.54708187
2024/3/9 15:30,55.17344615,11.56153356
2024/3/9 15:35,55.0536226,12.41002593
2024/3/9 15:40,55.18972143,12.23630819
2024/3/9 15:45,55.35776471,11.01027612
2024/3/9 15:50,55.34983157,10.91460504
2024/3/9 15:55,55.19976491,11.04821766
2024/3/9 16:00,55.2401847,11.01864549
2024/3/9 16:05,55.26108626,11.05302695
2024/3/9 16:10,55.22948777,11.34687241
2024/3/9 16:15,54.94576221,11.61008038
2024/3/9 16:20,55.07398833,11.38539976
2024/3/9 16:25,55.18964798,11.07823596
2024/3/9 16:30,55.35375597,10.62456322
2024/3/9 16:35,55.36532368,10.77946286
2024/3/9 16:40,55.34332373,10.92977308
2024/3/9 16:45,55.28145883,11.30090342
2024/3/9 16:50,55.28112644,11.37766
2024/3/9 16:55,55.16742525,11.24504434
2024/3/9 17:00,55.01149457,11.03944064
2024/3/9 17:05,55.25545089,10.88271677
2024/3/9 17:10,55.22375528,10.85943478
2024/3/9 17:15,55.2398013,10.70805603
2024/3/9 17:20,55.24376895,10.92525534
2024/3/9 17:25,55.26849591,10.70554947
2024/3/9 17:30,55.18787222,10.74820895
2024/3/9 17:35,55.22518973,10.90525303
2024/3/9 17:40,55.2515719,10.70698717
2024/3/9 17:45,55.25290626,10.90035418
2024/3/9 17:50,55.22830183,11.40842492
2024/3/9 17:55,55.17554292,11.16164079
2024/3/9 18:00,55.3141786,11.11574912
2024/3/9 18:05,55.38378975,10.60652868
2024/3/9 18:10,55.23296798,10.65845794
2024/3/9 18:15,55.30843318,10.68705624
2024/3/9 18:20,55.27854397,10.89375412
2024/3/9 18:25,55.31212104,11.32634354
2024/3/9 18:30,55.29530169,11.09768955
2024/3/9 18:35,55.21603463,11.10611309
2024/3/9 18:40,55.3599639,10.58326648
2024/3/9 18:45,55.23075933,10.65749021
2024/3/9 18:50,55.21950701,10.68826216
2024/3/9 18:55,55.21008294,10.75629836
2024/3/9 19:00,55.23489205,10.59735672
2024/3/9 19:05,55.20278696,10.55729667
2024/3/9 19:10,55.20204789,11.0442886
2024/3/9 19:15,55.23053334,11.03570172
2024/3/9 19:20,55.08620152,11.14214231
2024/3/9 19:25,55.23073327,10.95148438
2024/3/9 19:30,55.16660161,11.03973495
2024/3/9 19:35,55.18037734,10.98651966
2024/3/9 19:40,54.83467245,10.96472011
2024/3/9 19:45,53.00350912,12.24695663
2024/3/9 19:50,51.73121931,11.97828687
2024/3/9 19:55,49.75127605,12.00849021
2024/3/9 20:00,49.56475213,14.27530823
2024/3/9 20:05,49.15933082,14.2028246
2024/3/9 20:10,48.92490855,14.68671336
2024/3/9 20:15,48.90186992,15.10126961
2024/3/9 20:20,49.30234803,14.63437626
2024/3/9 20:25,49.42984696,14.86442667
2024/3/9 20:30,49.46779651,14.29435893
2024/3/9 20:35,49.1830403,14.41579753
2024/3/9 20:40,49.17271598,14.67606494
2024/3/9 20:45,49.03263326,14.86783566
2024/3/9 20:50,49.02306048,15.10976403
2024/3/9 20:55,49.08189612,15.22290239
2024/3/9 21:00,49.08147006,14.84668769
2024/3/9 21:05,49.14395446,15.07906728
2024/3/9 21:10,49.12408045,15.5533399
2024/3/9 21:15,49.10167498,15.19854096
2024/3/9 21:20,48.90449646,15.38922384
2024/3/9 21:25,48.88604647,15.17515293
2024/3/9 21:30,48.84404508,15.20483193
2024/3/9 21:35,48.86439208,15.42066462
2024/3/9 21:40,48.80503773,15.22991835
2024/3/9 21:45,48.84447254,14.70641522
2024/3/9 21:50,48.78768911,15.20710941
2024/3/9 21:55,49.03129415,15.20385267
2024/3/9 22:00,49.10257058,15.60007258
2024/3/9 22:05,49.18262985,15.17239381
2024/3/9 22:10,49.23248372,14.83093005
2024/3/9 22:15,49.26118385,15.37058614
2024/3/9 22:20,49.24590818,15.89635647
2024/3/9 22:25,49.24584259,15.17280061
2024/3/9 22:30,49.69400155,15.16476673
2024/3/9 22:35,49.69933982,15.54696092
2024/3/9 22:40,50.03171991,15.62362596
2024/3/9 22:45,50.65908622,15.55700143
2024/3/9 22:50,50.65908641,15.28315953
2024/3/9 22:55,50.75882719,15.26022311
2024/3/9 23:00,51.87595401,15.70741481
2024/3/9 23:05,52.10124924,15.24814791
2024/3/9 23:10,52.17922026,15.37468262
2024/3/9 23:15,52.17905115,15.50656676
2024/3/9 23:20,52.2003568,15.36710319
2024/3/9 23:25,52.14858198,15.08910627
2024/3/9 23:30,52.13901827,15.33029362
2024/3/9 23:35,52.18113397,15.79423048
2024/3/9 23:40,52.13953005,15.8423135
2024/3/9 23:45,52.19919475,15.38465548
2024/3/9 23:50,52.19943673,15.28692484
2024/3/9 23:55,52.2101326,15.23718717
,NA,NA
