TIMESTAMP,RECORD,Temp_Avg,Temp_Std,RH_Avg,RH_Std
2024/3/2 6:10,2763,32.1159,0.0109495,25.9988,0.01177901
2024/3/2 6:15,2764,32.1016,0.01019945,26.0276,0.0261655
2024/3/2 6:20,2765,32.0941,0.01524721,26.0532,0.02092772
2024/3/2 6:25,2766,32.084,0.01015887,26.0394,0.0261082
2024/3/2 6:30,2767,32.0827,0.01960186,26.0102,0.01828521
2024/3/2 6:35,2768,32.0771,0.005957572,26.0262,0.01916666
2024/3/2 6:40,2769,32.0773,0.01573598,26.03,0.02129353
2024/3/2 6:45,2770,32.0867,0.01483326,26.032,0.02199119
2024/3/2 6:50,2771,32.084,0.0155182,26.0279,0.02267812
2024/3/2 6:55,2772,32.0957,0.01299236,26.0131,0.02036394
2024/3/2 7:00,2773,32.0999,0.01326946,26.0186,0.01143007
2024/3/2 7:05,2774,32.0941,0.01195342,26.0466,0.02034329
2024/3/2 7:10,2775,32.0912,0.01160819,26.054,0.02159638
2024/3/2 7:15,2776,32.0881,0.01488982,26.0733,0.01006023
2024/3/2 7:20,2777,32.0813,0.01046009,26.0795,0.01047114
2024/3/2 7:25,2778,32.094,0.01043991,26.0648,0.02336572
2024/3/2 7:30,2779,32.1025,0.0161505,26.0491,0.03082365
2024/3/2 7:35,2780,32.1043,0.01000006,26.0449,0.01436987
2024/3/2 7:40,2781,32.0927,0.0157352,26.0479,0.009894224
2024/3/2 7:45,2782,32.1075,0.009024573,26.0192,0.01644287
2024/3/2 7:50,2783,32.1091,0.00803025,26.0356,0.02181852
2024/3/2 7:55,2784,32.1075,0.009024573,26.0418,0.01619763
2024/3/2 8:00,2785,32.109,0.0120579,26.0606,0.02718174
2024/3/2 8:05,2786,32.1332,0.008530146,26.0522,0.02934916
2024/3/2 8:10,2787,32.1429,0.01557845,26.0688,0.01074083
2024/3/2 8:15,2788,32.1666,0.01111914,26.0579,0.02166297
2024/3/2 8:20,2789,32.1693,0.008426677,26.0485,0.01669853
2024/3/2 8:25,2790,32.1748,0.008623548,26.033,0.01646835
2024/3/2 8:30,2791,32.18259,0.007800293,26.0293,0.02277742
2024/3/2 8:35,2792,32.184,0.0118915,26.052,0.01510597
2024/3/2 8:40,2793,32.1719,0.0109495,26.0589,0.0220197
2024/3/2 8:45,2794,32.1745,0.01102047,26.0523,0.03024235
2024/3/2 8:50,2795,32.17319,0.01249656,26.0577,0.01885753
2024/3/2 8:55,2796,32.169,0.0121901,26.0635,0.01683564
2024/3/2 9:00,2797,32.1633,0.0155756,26.094,0.02576464
2024/3/2 9:05,2798,32.1373,0.01196728,26.131,0.01405018
2024/3/2 9:10,2799,32.1227,0.01079902,26.1697,0.02936372
2024/3/2 9:15,2800,32.1294,0.01357383,26.2024,0.01970874
2024/3/2 9:20,2801,32.1129,0.0162508,26.2538,0.03057696
2024/3/2 9:25,2802,32.1029,0.01198663,26.28,0.02007018
2024/3/2 9:30,2803,32.0842,0.01235946,26.2974,0.01890068
2024/3/2 9:35,2804,32.0628,0.01317549,26.2949,0.01585871
2024/3/2 9:40,2805,32.0456,0.01465727,26.3134,0.02194615
2024/3/2 9:45,2806,32.0186,0.01521285,26.3228,0.01713943
2024/3/2 9:50,2807,31.9856,0.01615727,26.3476,0.02059224
2024/3/2 9:55,2808,31.9377,0.01666149,26.4196,0.02168064
2024/3/2 10:00,2809,31.8964,0.01980496,26.4818,0.02397853
2024/3/2 10:05,2810,31.8497,0.0187459,26.5588,0.02076926
2024/3/2 10:10,2811,31.8073,0.02416651,26.6708,0.04484821
2024/3/2 10:15,2812,31.769,0.01264152,26.7708,0.04824895
2024/3/2 10:20,2813,31.7364,0.02080957,26.8717,0.03881755
2024/3/2 10:25,2814,31.6949,0.0206417,27.0173,0.04120968
2024/3/2 10:30,2815,31.6515,0.01554547,27.1728,0.05318092
2024/3/2 10:35,2816,31.6365,0.006500244,27.334,0.03050878
2024/3/2 10:40,2817,31.5983,0.01719339,27.4765,0.04802551
2024/3/2 10:45,2818,31.5697,0.01513291,27.6383,0.03746746
2024/3/2 10:50,2819,31.5581,0.01151019,27.7588,0.05662482
2024/3/2 10:55,2820,31.5567,0.01668552,27.8672,0.02060487
2024/3/2 11:00,2821,31.5501,0.01725352,27.9708,0.03076319
2024/3/2 11:05,2822,31.5401,0.0169732,28.0933,0.0445132
2024/3/2 11:10,2823,31.5224,0.01448567,28.1993,0.04436681
2024/3/2 11:15,2824,31.52,0.01114448,28.332,0.03550761
2024/3/2 11:20,2825,31.5112,0.01103413,28.437,0.03557828
2024/3/2 11:25,2826,31.4999,0.01125538,28.5425,0.04142988
2024/3/2 11:30,2827,31.4816,0.01581267,28.6935,0.04465473
2024/3/2 11:35,2828,31.4886,0.005200195,28.7891,0.0335636
2024/3/2 11:40,2829,31.5025,0.009024573,28.8706,0.04996634
2024/3/2 11:45,2830,31.4858,0.008541794,29.0129,0.03899106
2024/3/2 11:50,2831,31.4843,0.01123449,29.1145,0.04960705
2024/3/2 11:55,2832,31.4774,0.009718163,29.2527,0.0547722
2024/3/2 12:00,2833,31.4798,0.01464821,29.3988,0.05828713
2024/3/2 12:05,2834,31.4771,0.01328524,29.5701,0.04891521
2024/3/2 12:10,2835,31.4773,0.01136727,29.7107,0.03282052
2024/3/2 12:15,2836,31.4625,0.01189336,29.7882,0.03168865
2024/3/2 12:20,2837,31.4682,0.01312892,29.8389,0.03182269
2024/3/2 12:25,2838,31.4537,0.008426365,29.942,0.01856905
2024/3/2 12:30,2839,31.4501,0.01894945,30.0036,0.03116493
2024/3/2 12:35,2840,31.4455,0.01296299,30.1105,0.04155523
2024/3/2 12:40,2841,31.4404,0.007799911,30.2228,0.04280598
2024/3/2 12:45,2842,31.427,0.01015887,30.334,0.0341114
2024/3/2 12:50,2843,31.4325,0.008003304,30.3949,0.02664402
2024/3/2 12:55,2844,31.4211,0.01328525,30.4609,0.03944189
2024/3/2 13:00,2845,31.4185,0.01057614,30.543,0.02384531
2024/3/2 13:05,2846,31.4064,0.007838733,30.5936,0.02948277
2024/3/2 13:10,2847,31.4038,0.01103497,30.6975,0.03142354
2024/3/2 13:15,2848,31.383,0.0118907,30.801,0.03514276
2024/3/2 13:20,2849,31.3751,0.01106714,30.8838,0.01931707
2024/3/2 13:25,2850,31.3596,0.01421412,30.931,0.0210143
2024/3/2 13:30,2851,31.3665,0.01341082,30.9718,0.0232715
2024/3/2 13:35,2852,31.3564,0.01134227,31.024,0.02347772
2024/3/2 13:40,2853,31.0051,0.3313854,31.9436,0.7693335
2024/3/2 13:45,2854,30.7158,0.01210652,32.7154,0.03295817
2024/3/2 13:50,2855,30.6858,0.01731914,32.8348,0.02848439
2024/3/2 13:55,2856,30.6628,0.01013737,32.9033,0.01719856
2024/3/2 14:00,2857,30.6957,0.03026871,32.8868,0.03853791
2024/3/2 14:05,2858,30.7999,0.0368823,32.7661,0.04157813
2024/3/2 14:10,2859,30.8761,0.01422252,32.6634,0.04394364
2024/3/2 14:15,2860,30.9333,0.0253891,32.601,0.03374306
2024/3/2 14:20,2861,30.9995,0.01701904,32.5349,0.02835291
2024/3/2 14:25,2862,31.0455,0.02123314,32.4837,0.03365465
2024/3/2 14:30,2863,31.0793,0.01671582,32.4694,0.01180094
2024/3/2 14:35,2864,31.1174,0.009727859,32.4508,0.02765366
2024/3/2 14:40,2865,31.1211,0.04030272,32.4417,0.04386567
2024/3/2 14:45,2866,30.8196,0.1734806,32.9891,0.3343888
2024/3/2 14:50,2867,31.0702,0.1557978,32.6743,0.259257
2024/3/2 14:55,2868,31.5045,0.1036293,31.9457,0.173691
2024/3/2 15:00,2869,31.837,0.08652879,31.4251,0.1349057
2024/3/2 15:05,2870,32.1175,0.06596715,31.0201,0.09644926
2024/3/2 15:10,2871,32.3232,0.06445523,30.7139,0.08592378
2024/3/2 15:15,2872,32.4866,0.01690167,30.5273,0.02272491
2024/3/2 15:20,2873,32.2773,0.166506,30.7995,0.2244417
2024/3/2 15:25,2874,32.2807,0.2125932,30.8914,0.3258824
2024/3/2 15:30,2875,32.7205,0.06568724,30.2442,0.0909071
2024/3/2 15:35,2876,32.7472,0.02910595,30.2249,0.06214765
2024/3/2 15:40,2877,32.6857,0.01873508,30.3682,0.04983962
2024/3/2 15:45,2878,32.6378,0.01341453,30.4766,0.02791082
2024/3/2 15:50,2879,32.6232,0.008623548,30.5429,0.02978418
2024/3/2 15:55,2880,32.6112,0.00941057,30.5666,0.02047537
2024/3/2 16:00,2881,32.5925,0.01440268,30.6569,0.02226864
2024/3/2 16:05,2882,32.5869,0.01869984,30.7068,0.02175655
2024/3/2 16:10,2883,32.581,0.01414214,30.7695,0.01588248
2024/3/2 16:15,2884,32.5839,0.01328464,30.7938,0.02248491
2024/3/2 16:20,2885,32.5769,0.01327732,30.8629,0.02372093
2024/3/2 16:25,2886,32.578,0.01015887,30.8969,0.02386822
2024/3/2 16:30,2887,32.4039,0.16051,31.2172,0.254485
2024/3/2 16:35,2888,32.061,0.04485988,31.9131,0.07221112
2024/3/2 16:40,2889,32.1836,0.03294566,31.7128,0.04847803
2024/3/2 16:45,2890,32.2863,0.03106111,31.6018,0.04820935
2024/3/2 16:50,2891,32.3751,0.02220096,31.4839,0.02750079
2024/3/2 16:55,2892,32.4403,0.02439311,31.4061,0.02016657
2024/3/2 17:00,2893,32.5,0.02507621,31.347,0.01734385
2024/3/2 17:05,2894,32.1423,0.2102761,31.88,0.3665368
2024/3/2 17:10,2895,32.1613,0.0701468,31.9297,0.117157
2024/3/2 17:15,2896,32.2622,0.01632023,31.7852,0.02616446
2024/3/2 17:20,2897,32.2693,0.01186591,31.7875,0.01680058
2024/3/2 17:25,2898,32.268,0.009848328,31.7834,0.01887986
2024/3/2 17:30,2899,32.2894,0.0136689,31.772,0.02765866
2024/3/2 17:35,2900,32.2191,0.1472209,31.8743,0.2085048
2024/3/2 17:40,2901,31.8384,0.07521071,32.4232,0.1379056
2024/3/2 17:45,2902,32.0453,0.0448579,32.0411,0.07122754
2024/3/2 17:50,2903,32.1894,0.03862158,31.7996,0.06542809
2024/3/2 17:55,2904,32.2904,0.03220296,31.6128,0.05067526
2024/3/2 18:00,2905,32.38079,0.02835741,31.5011,0.03701498
2024/3/2 18:05,2906,32.4658,0.02381962,31.3929,0.0336849
2024/3/2 18:10,2907,32.5219,0.01827273,31.3106,0.03212534
2024/3/2 18:15,2908,32.5753,0.01046009,31.2467,0.02104762
2024/3/2 18:20,2909,32.5924,0.01691823,31.2001,0.02765664
2024/3/2 18:25,2910,32.6206,0.01621232,31.1442,0.02089879
2024/3/2 18:30,2911,32.6277,0.01117165,31.0821,0.02791564
2024/3/2 18:35,2912,32.63,0.007641883,31.0393,0.007975521
2024/3/2 18:40,2913,32.6261,0.009278421,31.0016,0.01616294
2024/3/2 18:45,2914,32.6277,0.01259398,30.9642,0.01757132
2024/3/2 18:50,2915,32.6271,0.008324374,30.9114,0.03026276
2024/3/2 18:55,2916,32.6112,0.01249656,30.8785,0.02006104
2024/3/2 19:00,2917,32.5897,0.01299236,30.8727,0.01639542
2024/3/2 19:05,2918,32.5712,0.008530143,30.8665,0.01386577
2024/3/2 19:10,2919,32.563,0.01458075,30.8623,0.02156396
2024/3/2 19:15,2920,32.5534,0.01440262,30.8593,0.01886272
2024/3/2 19:20,2921,32.5362,0.0144826,30.8477,0.01937037
2024/3/2 19:25,2922,32.5319,0.01631195,30.8529,0.01900205
2024/3/2 19:30,2923,32.522,0.01071429,30.8132,0.01674377
2024/3/2 19:35,2924,32.5141,0.01550126,30.7783,0.03020979
2024/3/2 19:40,2925,32.507,0.01261771,30.718,0.02609581
2024/3/2 19:45,2926,32.4984,0.01576926,30.6519,0.01291062
2024/3/2 19:50,2927,32.476,0.01011976,30.6256,0.02465818
2024/3/2 19:55,2928,32.476,0.01011976,30.5683,0.02180878
2024/3/2 20:00,2929,32.4699,0.0122185,30.4867,0.01923069
2024/3/2 20:05,2930,32.4628,0.02017815,30.4272,0.02986242
2024/3/2 20:10,2931,32.4654,0.01151657,30.3444,0.03317289
2024/3/2 20:15,2932,32.45379,0.01249656,30.2607,0.03087391
2024/3/2 20:20,2933,32.4396,0.01464354,30.2263,0.03514813
2024/3/2 20:25,2934,32.4229,0.01326946,30.1744,0.03026949
2024/3/2 20:30,2935,32.4087,0.02024839,30.1438,0.02212183
2024/3/2 20:35,2936,32.4016,0.01161233,30.0729,0.02658355
2024/3/2 20:40,2937,32.38549,0.01246007,30.0439,0.01960361
2024/3/2 20:45,2938,32.3787,0.01007005,29.9915,0.01567927
2024/3/2 20:50,2939,32.364,0.01058253,29.9312,0.02651345
2024/3/2 20:55,2940,32.3522,0.006415577,29.8982,0.03067858
2024/3/2 21:00,2941,32.3554,0.01292432,29.8499,0.01913348
2024/3/2 21:05,2942,32.3387,0.01089079,29.8067,0.01883657
2024/3/2 21:10,2943,32.337,0.01071429,29.7951,0.01612062
2024/3/2 21:15,2944,32.3143,0.01302327,29.762,0.01494685
2024/3/2 21:20,2945,32.3071,0.009417701,29.7454,0.02365674
2024/3/2 21:25,2946,32.3071,0.009417702,29.7017,0.02112379
2024/3/2 21:30,2947,32.2949,0.008203118,29.7036,0.01406561
2024/3/2 21:35,2948,32.2934,0.01332054,29.7226,0.01554465
2024/3/2 21:40,2949,32.27999,0.007641884,29.7041,0.0182894
2024/3/2 21:45,2950,32.2653,0.01376952,29.7371,0.0234497
2024/3/2 21:50,2951,32.2597,0.01784391,29.7372,0.0148784
2024/3/2 21:55,2952,32.23569,0.01361667,29.7468,0.01754295
2024/3/2 22:00,2953,32.226,0.01424764,29.7373,0.0263777
2024/3/2 22:05,2954,32.2192,0.01103413,29.7588,0.02535284
2024/3/2 22:10,2955,32.1947,0.01123449,29.781,0.01495979
2024/3/2 22:15,2956,32.1879,0.0105781,29.8038,0.01583514
2024/3/2 22:20,2957,32.1716,0.01285449,29.8325,0.03296439
2024/3/2 22:25,2958,32.1457,0.01136691,29.8394,0.02432333
2024/3/2 22:30,2959,32.1332,0.01032308,29.8579,0.02235815
2024/3/2 22:35,2960,32.1333,0.01199236,29.8422,0.03508471
2024/3/2 22:40,2961,32.1293,0.01209208,29.838,0.0169173
2024/3/2 22:45,2962,32.11449,0.0127376,29.8681,0.01472029
2024/3/2 22:50,2963,32.1099,0.01796335,29.8639,0.02009734
2024/3/2 22:55,2964,32.1091,0.00803025,29.8912,0.01920837
2024/3/2 23:00,2965,32.0972,0.01637525,29.9055,0.01987066
2024/3/2 23:05,2966,32.0785,0.008003304,29.9351,0.0138959
2024/3/2 23:10,2967,32.0661,0.01359833,29.9776,0.02091498
2024/3/2 23:15,2968,32.0629,0.009659964,29.9769,0.01360478
2024/3/2 23:20,2969,32.0483,0.01300826,29.9789,0.0228272
2024/3/2 23:25,2970,32.057,0.009850031,30.0105,0.0222494
2024/3/2 23:30,2971,32.0468,0.01280397,30.0341,0.02139872
2024/3/2 23:35,2972,32.0424,0.01060265,30.0569,0.01577007
2024/3/2 23:40,2973,32.033,0.01222155,30.065,0.030783
2024/3/2 23:45,2974,32.0343,0.01048707,30.0753,0.02194542
2024/3/2 23:50,2975,32.0355,0.009890879,30.0779,0.01985638
2024/3/2 23:55,2976,32.028,0.01613647,30.0919,0.0235304
2024/3/9 0:00,4705,32.403,0.0111984,38.5236,0.017699
2024/3/9 0:05,4706,32.40299,0.01261771,38.4986,0.01087446
2024/3/9 0:10,4707,32.4029,0.01106778,38.4781,0.01922204
2024/3/9 0:15,4708,32.39899,0.0122232,38.4597,0.01802793
2024/3/9 0:20,4709,32.4127,0.01136691,38.4185,0.01399471
2024/3/9 0:25,4710,32.4017,0.01310791,38.41,0.01342348
2024/3/9 0:30,4711,32.4073,0.01491343,38.3946,0.02415007
2024/3/9 0:35,4712,32.4042,0.008541794,38.3753,0.0280572
2024/3/9 0:40,4713,32.3977,0.01480614,38.3828,0.01799892
2024/3/9 0:45,4714,32.3924,0.01375686,38.369,0.008269576
2024/3/9 0:50,4715,32.39069,0.01361667,38.3705,0.02267191
2024/3/9 0:55,4716,32.39069,0.01361667,38.349,0.01870859
2024/3/9 1:00,4717,32.39629,0.01060264,38.2936,0.01889487
2024/3/9 1:05,4718,32.3931,0.01838724,38.2754,0.0114904
2024/3/9 1:10,4719,32.38839,0.009728675,38.2509,0.02981113
2024/3/9 1:15,4720,32.38129,0.01259398,38.256,0.01800613
2024/3/9 1:20,4721,32.3885,0.01296376,38.1933,0.02745241
2024/3/9 1:25,4722,32.4017,0.0131079,38.1456,0.02271624
2024/3/9 1:30,4723,32.39909,0.01595313,38.1229,0.02429152
2024/3/9 1:35,4724,32.3829,0.009278421,38.1347,0.01682351
2024/3/9 1:40,4725,32.38979,0.01248873,38.0783,0.02970837
2024/3/9 1:45,4726,32.3839,0.01298026,38.076,0.01873464
2024/3/9 1:50,4727,32.3829,0.009278421,38.0372,0.01819197
2024/3/9 1:55,4728,32.3774,0.009199756,38.018,0.01877751
2024/3/9 2:00,4729,32.3745,0.009024573,37.9906,0.01666287
2024/3/9 2:05,4730,32.37899,0.007641884,37.9737,0.0243231
2024/3/9 2:10,4731,32.3758,0.01028364,37.9468,0.01345214
2024/3/9 2:15,4732,32.3729,0.009658242,37.899,0.02504456
2024/3/9 2:20,4733,32.3624,0.009499075,37.878,0.01261741
2024/3/9 2:25,4734,32.364,0.01058252,37.838,0.02216693
2024/3/9 2:30,4735,32.3567,0.01136691,37.8103,0.01821106
2024/3/9 2:35,4736,32.35369,0.009078068,37.7608,0.02301228
2024/3/9 2:40,4737,32.3524,0.01060391,37.7,0.01514574
2024/3/9 2:45,4738,32.3569,0.01328464,37.6523,0.03349315
2024/3/9 2:50,4739,32.3509,0.008203117,37.6005,0.02209127
2024/3/9 2:55,4740,32.3512,0.01235946,37.5552,0.02592659
2024/3/9 3:00,4741,32.3456,0.01005205,37.4776,0.01985063
2024/3/9 3:05,4742,32.3582,0.01160819,37.4252,0.0255182
2024/3/9 3:10,4743,32.3638,0.008219076,37.3825,0.01919493
2024/3/9 3:15,4744,32.3564,0.00685854,37.3334,0.02018514
2024/3/9 3:20,4745,32.351,0.01551742,37.3078,0.02157271
2024/3/9 3:25,4746,32.3312,0.01103413,37.2751,0.01780801
2024/3/9 3:30,4747,32.3156,0.01277637,37.2845,0.01302573
2024/3/9 3:35,4748,32.3127,0.01124319,37.245,0.01368916
2024/3/9 3:40,4749,32.2962,0.006415578,37.2145,0.01869371
2024/3/9 3:45,4750,32.3156,0.01277638,37.1561,0.03091779
2024/3/9 3:50,4751,32.3225,0.01252374,37.0867,0.0287362
2024/3/9 3:55,4752,32.3241,0.009658242,37.0451,0.02943647
2024/3/9 4:00,4753,32.3061,0.01623863,37.0173,0.02401281
2024/3/9 4:05,4754,32.313,0.01313754,36.981,0.03324425
2024/3/9 4:10,4755,32.3112,0.006368913,36.9444,0.01613874
2024/3/9 4:15,4756,32.3111,0.008837059,36.8981,0.01942391
2024/3/9 4:20,4757,32.3142,0.01441373,36.847,0.02365998
2024/3/9 4:25,4758,32.299,0.006999969,36.8263,0.0223474
2024/3/9 4:30,4759,32.3103,0.01434586,36.7736,0.01926232
2024/3/9 4:35,4760,32.3103,0.01434586,36.7535,0.01818431
2024/3/9 4:40,4761,32.31,0.01256976,36.7288,0.01965499
2024/3/9 4:45,4762,32.2923,0.01046008,36.7241,0.01769389
2024/3/9 4:50,4763,32.2895,0.008003302,36.7006,0.01520714
2024/3/9 4:55,4764,32.2936,0.009489066,36.6777,0.01306989
2024/3/9 5:00,4765,32.292,0.01264108,36.6608,0.02972156
2024/3/9 5:05,4766,32.282,0.01701735,36.6671,0.01980612
2024/3/9 5:10,4767,32.2784,0.009199756,36.6305,0.02743393
2024/3/9 5:15,4768,32.2647,0.01208316,36.6383,0.01187457
2024/3/9 5:20,4769,32.2696,0.01833653,36.618,0.02464913
2024/3/9 5:25,4770,32.2649,0.01380142,36.5898,0.01349623
2024/3/9 5:30,4771,32.268,0.009848328,36.569,0.01752181
2024/3/9 5:35,4772,32.2648,0.008219076,36.546,0.02189966
2024/3/9 5:40,4773,32.2712,0.01029315,36.5237,0.01723355
2024/3/9 5:45,4774,32.2561,0.009170139,36.5192,0.02160876
2024/3/9 5:50,4775,32.2619,0.01367045,36.4918,0.01332631
2024/3/9 5:55,4776,32.2632,0.006719832,36.4501,0.01527327
2024/3/9 6:00,4777,32.2563,0.01148939,36.4411,0.0179242
2024/3/9 6:05,4778,32.2456,0.01527219,36.4533,0.01089958
2024/3/9 6:10,4779,32.2371,0.01550143,36.4415,0.01877911
2024/3/9 6:15,4780,32.2329,0.01729424,36.4321,0.02346676
2024/3/9 6:20,4781,32.248,0.01261771,36.4095,0.02371995
2024/3/9 6:25,4782,32.236,0.01162799,36.4119,0.0234243
2024/3/9 6:30,4783,32.2247,0.01386383,36.4243,0.02737592
2024/3/9 6:35,4784,32.2218,0.01298275,36.425,0.01611831
2024/3/9 6:40,4785,32.2178,0.01317384,36.4251,0.01308788
2024/3/9 6:45,4786,32.2289,0.01422286,36.3942,0.01026467
2024/3/9 6:50,4787,32.2258,0.01794863,36.3933,0.02361778
2024/3/9 6:55,4788,32.2373,0.009100342,36.3919,0.0153202
2024/3/9 7:00,4789,32.2425,0.008720992,36.3809,0.01543029
2024/3/9 7:05,4790,32.23859,0.007800293,36.3786,0.01167184
2024/3/9 7:10,4791,32.23859,0.007800293,36.3846,0.02438468
2024/3/9 7:15,4792,32.236,0.01007013,36.3799,0.01427914
2024/3/9 7:20,4793,32.2412,0.006368913,36.3797,0.01536282
2024/3/9 7:25,4794,32.229,0.01663133,36.3827,0.02324673
2024/3/9 7:30,4795,32.2412,0.006368913,36.3711,0.02072884
2024/3/9 7:35,4796,32.2411,0.01647705,36.3812,0.01598657
2024/3/9 7:40,4797,32.2331,0.01197045,36.4019,0.02213756
2024/3/9 7:45,4798,32.2266,0.008957629,36.4106,0.01208438
2024/3/9 7:50,4799,32.224,0.007641884,36.4298,0.01735385
2024/3/9 7:55,4800,32.2347,0.01079902,36.416,0.02307005
2024/3/9 8:00,4801,32.2373,0.009100342,36.414,0.01296889
2024/3/9 8:05,4802,32.2305,0.01246007,36.4288,0.01791014
2024/3/9 8:10,4803,32.2136,0.01019945,36.4466,0.01454107
2024/3/9 8:15,4804,32.2139,0.01337461,36.4587,0.02200512
2024/3/9 8:20,4805,32.2121,0.01480797,36.4707,0.01472445
